text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
even though the phone arrived without a box i was that it ’ s not new it seems to be and brand new i don ’ t know why they didn ’ t send it in a box the_charger though is not a genuine nokia charger but works the_battery is new and holds charge well,0,0,0,0,0,0,0,0,0
vãi chưởng điện_thoại đen chat chắc_chắn màu đen xong shop vân vân màu hồng chụp máy_cái máy tui không tui lạy máy chà hàng ( hàng cũ ),0,0,0,0,0,0,1,0,0
shop uy_tín giao hàng đúng hẹn chất_lượng máy tốt đúng như shop quảng_cáo giá_cả hợp_lý chức_năng máy hoạt_động ổn_định nhân_viên hàng tâm khách_hàng chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm ủng_hộ shop,0,0,1,1,1,0,1,0,0
10 shop shop hàng tâm tầm nhiệt_tình hàng nguyên tem đóng_gói cẩn_thận shop,0,0,0,1,0,1,1,0,0
giao hàng nhanh đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tốt mua been shope nhièu bh chưa bh mua tiền lớn ntn máy như shop mô_tả độ bền đợi time trả_lời ủng_hộ,0,0,0,0,0,0,0,0,0
shop tư_vấn trả_lời nhiệt_tình sản_phẩm nguyên seal màu trắng đẹp chờ cài tiếng việt ổn mong tốt không lỗi_lầm shop < 3,0,1,0,0,0,1,1,0,0
sp rat dep 3utool xanh het mua shop 2 hài_lòng,0,0,0,0,0,0,0,0,0
màn_hình cam chút hình_ảnh trung đơ đóng_gói sản_phẩm tốt nhiệt_tình,1,0,1,1,0,0,1,0,0
chất_lượng sản_phẩm tốt bề_ngoài ứng_dụng chạy êm mạnh_mẽ quay_phim chụp hình sắt sản_phẩm không lỗi hài_lòng shop giao hàng đúng như quảng_cáo bình_chọn 5,1,1,1,0,0,0,0,0,0
máy hãng rẻ đẹp pin trâu,1,1,0,0,1,1,0,0,0
sin mua máy 3 máy mượt ứng_dụng nhanh tư_vấn nhiệt đúng màu đúng sản ơn shop lắm tặng shop 10,0,0,0,0,0,0,0,0,0
hello,0,0,0,0,0,0,0,0,0
đúng như shop quảng_bá sản_phẩm đẹp chất_lượng không chê hoàn_thiện shop uy_tín giao hàng đúng hẹn sản_phẩm đúng hàng hãng hài_lòng vừa_ý an_tâm sản_phẩm shop shopee shop 5,0,1,0,1,0,1,0,0,0
fan công_nhận máy samsung thiết_kế cực đẹp máy mượt không 1 lỗi đều ổn camera chụp ảnh tuyệt_vời thiết_kế tràn viền đẹp bắt_mắt chảnh màu_sắc màn_hình sắc nét tuyệt đẹp game cực_kỳ mượt chấp game màn_hình rộng sản phút,1,1,1,0,0,0,0,0,0
máy_nguyên seal hãng ủng_hộ shop tiếp 💥,0,0,0,0,0,1,0,0,0
shop hàng hàng cẩn tuyệt_vời,0,0,0,1,0,0,0,0,0
đẹp shop sản_phẩm_chất_lượng đúng như quảng_cáo chức_năng cơ_bản ổn_định màn_hình đẹp cảm_ứng nhạy lướt êm_ái cấu_hình mạnh_mẽ đồng_tiền giới_thiệu bạn_bè người_thân ủng_hộ shop,1,1,1,0,1,0,0,0,0
điện_thoại đẹp nha mua kính đẹp vỏ xấu,0,1,0,0,0,0,0,0,0
hàng đẹp không trầy_xước hài_lòng chúc shop kàm ăn phát dạt nhu_cầu ủng_hộ shop,0,0,0,0,0,0,0,0,0
máy_đẹp pin cầm ngon tặng bao da sạc máy cũ ngon lắm in tờ hướng_dẫn mem ipad,1,1,0,0,0,0,0,1,0
giao hàng hãng nguyên siu giá tốt giao đúng màu,0,0,0,0,0,0,0,0,0
đong gói kĩ_càng sạc hộp đầy_đủ điện_thoại ok. hàng oke,0,0,0,0,0,0,0,0,0
máy_đẹp shop tư_vấn nhiệt_tình,0,1,0,0,0,0,1,0,0
máy oke shop không giao đủ phụ_kiện như cam_kết trả_lời nhắn qua_loa chiếu_lệ không nhiệt_tình đi trọng_tâm câu khách_hàng cân_nhắc giao_dịch,0,0,0,0,0,0,1,1,0
sài êm mượt nha shop,0,0,0,0,0,0,0,0,0
hàng oke 1 chắccdo đè shop tặng kèm trải nghiệm ms chlg,0,0,0,0,0,0,0,0,0
máy_ngon tầm giá pin trâu youtube 3 không pin loa to nghe nhạc ngon,1,0,0,0,1,0,0,0,0
hàng tốt đầy_đủ phụ_kiện máy,0,1,0,0,0,0,0,1,0
điện_thoại mua 10 trục_trặc liên_hệ shop nhắn_tin không trả_lời phục_vụ thái_độ kém hàng không sdt liên_lạc thẻ bảo_hành cg chẳng in sdt cửa_hàng 😡,0,0,0,0,0,0,1,0,0
đẹp shop sản_phẩm_chất_lượng đúng như quảng_cáo chức_năng cơ_bản ổn_định màn_hình đẹp cảm_ứng nhạy lướt êm_ái cấu_hình mạnh_mẽ đồng_tiền giới_thiệu bạn_bè người_thân ủng_hộ shop,1,1,1,0,1,0,0,0,0
hàng cộng phun phụ_kiện mặc_dù đặt_hàng nguyên một đt máy mượt ngoại_hình đẹp,0,0,0,0,0,0,0,0,0
điện_thoại ful hộp siêu đẹp shop lắm ủng_hộ tiếp,0,1,0,0,0,0,0,0,0
sản_phẩm thử phản_hồi sản_phẩm như,0,0,0,0,0,0,0,0,1
hàng chưa oke đóng_gói sản_phẩm chắc_chắn giao hàng nhanh ảnh video tính_chất minh_họa,0,1,0,1,0,0,0,0,0
shop_bán co tam san phàm dung nhu mo ta đep,0,0,0,0,0,0,0,0,0
shop giao hàng chất_lượng tốt test ứng_dụng hoạt_động ổn_định màn_hình màu_sắc rực_rỡ như mong_đợi cảm_ứng nhạy chụp hình đẹp đều hài_lòng vừa_ý shop uy_tín giao hàng đúng như quảng_cáo ủng_hộ 10 chất_lượng shop,1,0,1,0,0,0,1,0,0
mua điện_thoại shope shop mal không thất_vọng hàng nguyên niêm_phong giá tốt thị_trường test chức_năng đều oke ngoại_trừ chế_độ sạc nhanh không 3 tiếng 0 100 % hài_lòng giá_cả chất_lượng,0,0,1,0,1,1,0,0,0
ok ngon,0,0,0,0,0,0,0,0,0
sản_phẩm tốt tầm giá tiền shop phục_vụ nhiệt_tình,0,0,0,0,1,0,1,0,0
điện_thoại oke giao hàng nhanh,0,0,0,1,0,0,0,0,0
tuyệt_vời shop giao hàng quảng_cáo test hài_lòng cảm_ứng mượt cam chụp đẹp nghe gọi tốt to giá_cả hợp_lý chất_lượng giá ok giới_thiệu shop,1,0,0,0,1,0,0,0,0
máy tốt chất_lượng đúng như quảng_cáo shop nhiệt_tình tu vấn chuyên_nghiệp hài_lòng sản_phẩm phong_cách phục_vụ shop,0,0,0,0,0,0,0,0,0
sản_phẩm hợp giá tiền ổn giao hàng nhanh pin chút tốt tạm 5,0,0,0,1,1,0,0,0,0
"chế_độ bảo hảnh kém thẻ bảo_hành ghi "" không bảo_hành màn_hình bảo_hành 7 shop không 1 không không 3 phản_ảnh chặn",0,0,0,0,0,0,1,0,0
shop tư_vấn nhiệt_tình tư_vấn tuyệt_vời tư_vấn sản_phẩm tuyệt_vời shop ủng_hộ shop,0,0,0,0,0,0,1,0,0
tuyệt ủng_hộ shop dài_dài 🤩,0,0,0,0,0,0,0,0,0
máy ổn_định ngoại_hình xấu nứt góc kính tiền,0,1,0,0,0,0,0,0,0
điện_thoại nguyên seal giao hàng nhanh đóng_gói chắc_chắn,0,0,0,1,0,1,0,0,0
tốt tầm giá chủ shop chữ_tín,0,0,0,0,0,0,0,0,0
đẹp máy uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý giá_cả hợp_lý ủng_hộ mua,1,1,0,0,1,0,1,0,0
sản_phẩm phim lướt game mua đời ! 4 không mục_đích,0,0,0,0,0,0,0,0,1
5 shop !,0,0,0,0,0,0,0,0,0
hàng kém quảng_cáo cố màng hình thay dán keo tùm_lum thất_vọng khuyên ae đừng mua máy 90 %,0,0,0,0,0,0,0,0,0
hàng oke tui mua 2 r tin_tưởng shop,0,0,0,0,0,0,0,0,1
giao hàng nhanh shop nhiệt_tình chờ up rom lên_tiếng việt giá tốt mặt_bằng,0,0,0,1,1,0,1,0,0
hàng tâm ổn shop,0,0,0,0,0,0,1,0,0
shop kiểm_tra kỹ gửi máy 98 - 99 % màn_hình hơi ám tím nửa vận_chuyển không ưng lắm,1,0,0,1,0,0,0,0,0
giao nhanh chất_lượng chê xúc 2,0,0,0,1,0,0,0,0,0
máy ful box đầy_đủ phụ_kiện như shop mô_tả chất_lượng máy đúng như quảng_cáo shop phục_vụ ân_cần vui_vẻ tâm khách_hàng giá_cả hợp_lý giới_thiệu shop người_thân bạn_bè ủng_hộ shop shop 5,0,1,0,0,1,0,1,1,0
khuyên 1 tiền hên xui tiệm tận_mắt mua hàng trả_lời phản_hồi im không một gọi điện 5 không bốc máy hình_ảnh điện_thoại shop quảng_cáo hàng trưng_bày như chưa 🤨,0,0,0,0,0,0,0,0,1
điện_thoại đẹp giá tốt hài_lòng tuyệt_đối ủng_hộ vsmart,0,1,0,0,1,0,0,0,0
shop đóng_gói hàng kỹ_lưỡng phụ_kiện kèm đầy_đủ : xạc ốp lưng cường_lực điện_thoại tốt tầm giá 5 shop !,0,0,0,0,0,0,0,0,0
giao nhanh đóng_gói đẹp shop khách_hàng ân_cần sản_phẩm 💯 giá_cả rẻ shop !,0,0,0,1,1,0,1,0,0
máy hình_thức đẹp android 9 rom shield lỗi lỗi treo pin giữa_chừng không không không_thể mạnh rẻ bền lỗi bình_thường chủ shop nhiệt_tình tận_tâm trả_lời khách_hàng nhắn_tin,1,1,0,0,0,0,1,0,0
chủ_shop,0,0,0,0,0,0,0,0,0
cường_lực rít như đường đời,0,0,0,0,0,0,0,0,0
máy đẹp ngoại_hình chức_năng tốt cảm_ứng nhạy chụp hình đẹp test hài_lòng mua dùm test chức_năng ổn shop uy_tín giao hàng đúng hẹn sản_phẩm đúng như quảng_cáo ok,1,1,1,0,0,0,1,0,0
chất_lượng tốt đóng_gói kỹ dịp giới_thiệu mua tiếp shop,0,0,0,1,0,0,0,0,0
hài_lòng giao hàng điện_thoại đều tốt,0,0,0,0,0,0,0,0,1
shop giao hàng nguyên niêm_phong đúng mô_tả sản_phẩm tốt đóng_gói sản_phẩm đẹp chắc_chắn,0,0,0,1,0,1,0,0,0
điện_thoại tốt hiệu_năng update android 9 4 mua điện_thoại chất_lượng tuyệt_vời,0,0,1,0,0,0,0,0,0
đóng_gói sản_phẩm đẹp gian giao hàng nhanh,0,0,0,1,0,0,0,0,0
mua mak uy_tín tình shop,0,0,0,0,0,0,0,0,0
dong_goi can than san pham tot giao hang nhanh shop uy goi can than san pham tot giao hang nhanh shop uy,0,0,0,0,0,0,0,0,0
hàng shop gửi đẹp_mắt chất_lượng không chê cấu_hình mạnh giá tiền test chức_năng ổn giá_cả hợp túi_tiền vui sản_phẩm đúng như quảng_cáo giới_thiệu người_thân ủng_hộ shop 👍,1,1,1,0,1,0,0,0,0
máy ful box đầy_đủ phụ_kiện như shop mô_tả chất_lượng máy đúng như quảng_cáo shop phục_vụ ân_cần vui_vẻ tâm khách_hàng giá_cả hợp_lý giới_thiệu shop người_thân bạn_bè ủng_hộ shop shop 5,0,1,0,0,1,0,1,1,0
sản_phẩm tốt như mong_đợi 5 shop kích_hoạt bảo_hành 1,0,0,0,0,0,0,0,0,1
shop không hiện cột sóng : ( đổi không,0,0,0,0,0,0,0,0,1
sản_phẩm oke,0,0,0,0,0,0,0,0,0
sản_phẩm tạm ổn tầm giá,0,0,0,0,0,0,0,0,1
máy ổn màn đẹp sắc nét lắm máy chút xước xát đeo ốp đẹp ổn pin tốt loa nghe điện_thoại chất_lượng ipad 4 shop cài sẵn youtube chrome ổn,1,1,1,0,0,0,0,0,0
mua màu bạc shop gửi màu đen shop shop trả_lời kiểu báo bận 2,0,0,0,0,0,0,1,0,0
đóng gọi cẩn_thận hàng đẹp thử chạy ok ủng_hộ shop lâu_dài shop,0,0,0,0,0,0,0,0,0
yêu shop vkl máy oke như í vote 5 *,0,0,0,0,0,0,0,0,1
mua mn shop hàng tâm lắm không treo đầu dê thịt chó khách_hàng trung_thành í,0,0,0,0,0,0,0,0,1
shop uy_tín giao sản_phẩm đúng quảng_cáo pin đúng zin sạc nhanh cực_kỳ giá_cả tầm chất_lượng tốt hài_lòng an_tâm sản_phẩm shop,1,0,0,0,1,0,1,0,0
đúng chuẩn shop giao hàng đúng quảng_cáo chất_lượng tốt test ứng_dụng chạy mượt lắm pin trâu_bò cảm_ứng lướt êm hình sắt nét shop nhiệt_tình tận_tâm khách_hàng chế_độ hậu_mãi rõ_ràng giới_thiệu bạn_bè người_thân ủng_hộ shop,1,0,1,0,0,0,1,0,0
shop uy_tín giao hàng đúng hẹn máy chất_lượng đúng quảng_cáo phong_cách làm_việc chuyên_nghiệp máy đẹp chức_năng chạy mạnh màu_sắc màn_hình hài_lòng ủng_hộ shop một,1,1,1,1,0,0,1,0,0
hình không liên quán máy oke ... ng lown tuổi_trẻ nhìu tức đập điện_thoại không 😆,0,0,0,0,0,0,0,0,0
shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt test ứng_dụng chạy êm pin hình sắt nét vừa_ý shop giao hàng đúng như quảng_cáo ủng_hộ shop đơn hàng 👍,1,0,1,1,0,0,1,0,0
máy đẹp không xước tí đầy_đủ phụ_kiện thẻ bảo_hành khong chụp game mượt hơi nóng,0,0,0,0,0,0,0,0,0
máy_đẹp loa to sóng_khỏe pin hài_lòng hàng,1,1,0,0,0,0,0,0,0
tốt nha : ),0,0,0,0,0,0,0,0,0
shop giao hàng chuẩn máy đẹp hoàn_thiện chi_tiết cấu_hình mạnh_mẽ màn_hình cảm_ứng nhạy màu_sắc rực_rỡ shop uy_tín nhiệt_tình khách_hàng chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm giới_thiệu bạn_bè người_thân ủng_hộ shop,1,1,0,0,0,0,1,0,0
đẹp máy uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý giá_cả hợp_lý ủng_hộ mua,1,1,0,0,1,0,1,0,0
oke tầm giá shop nhiệt_tình mua,0,0,0,0,1,0,1,0,0
máy đẹp đầy_đủ phụ_kiện điện_thoại chất_lượng giá rẻ thị_trường shop nhiệt_tình vui_vẻ cám_ơn shop ... tặng shop 2 chữ vời,0,1,0,0,1,0,1,1,0
đóng_gói cẩn_thận máy bắt_mắt hàng xong nhắn bảo_hành yên_tâm mua sản_phẩm hãng giá cực ưu_đãi nha_🥰,0,1,0,1,1,1,0,0,0
hàng ok đóng_gói hơi lỏng_lẻo không chống sock dày_dặn dán keo chẳng chắc_chắn gói đt tưởng store gói gửi hàng sale 10k : ),0,0,0,0,0,0,0,0,0
hàng 99.99 % vết xước,0,1,0,0,0,0,0,0,0
mua dịp 11 / 1 đc tốt 15tr2 bh 12 1 đổi 1 hnay mai đầu tiêb mua đồ giá_trị lớn mạng thương_mại đâm hơi rét tư_vấn tận_tình dễ_thương mong chế_độ bảo_hành tốt như cam_kết hẳn 10 nun,0,0,0,0,0,0,0,0,0
máy_ok muot,0,0,0,0,0,0,0,0,0
ok shop,0,0,0,0,0,0,0,0,1
giao hàng nhanh shop phục_vụ khách_hàng cover đi kèm đẹp máy như trầy xíuuu sách truyện_tranh cân tiền dịp lên_đời ủng_hộ tiếp shop,0,1,0,1,1,0,0,1,0
mua đồ điện_tử mạng cực_kỳ hài_lòng ! máy cực đẹp mới_tinh ! test thử chức_năng đều ok ! shop !,0,1,1,0,0,0,0,0,0
hàng tôt chất_lượng shop tư_vấn nhiệt_tình sảng phẩm cực êm nha mn 🙆 ‍ ♂ ️,0,0,0,0,0,0,0,0,0
đúng hàng chuẩn chất_lượng không bàn_cãi nghe gọi tốt shop phục_vụ chuyên_nghiệp giao hàng shoppe dễ_thương tóm hài_lòng,0,0,0,0,0,0,1,0,0
ok shop mua t2 hài_lòng mn mua giá rẻ giao hàng nhanh máy nguyên niêm_phong,0,0,0,1,1,1,0,0,0
shop uy may dep,0,0,0,0,0,0,0,0,0
hãng 100 %,0,0,0,0,0,1,0,0,0
máy đẹp bề_ngoài 99 % cảm_ứng nhạy màn_hình màu_sắc đẹp ứng_dụng chạy êm mượt bắt wifi mạnh game lướt web phim oke ơn shop giao hàng đúng như quảng_cáo giới_thiệu bạn_bè người_thân ủng_hộ shop shop 5,1,1,1,0,0,0,0,0,0
đẹp shop đúng hàng hãng cấu_hình mạnh game lướt web phim đều chạy mượt camera đều sắt nét hài_lòng sản_phẩm shop giao hàng đúng như quảng_cáo giới_thiệu shop người_thân bình_chọn shop 5,1,1,1,0,0,1,0,0,0
máy oke nge nhạc youtobe rỏ nét la cực mua không ntn chưa,0,0,0,0,0,0,0,0,0
điện_thoại đẹp màn_hình đẹp âm_thanh tốt chụp hình xấu cảm_ứng lang không mượt 2 mua oke mua hẳn không lang lắm chưa game kh lang kh 😂 😂 giá_thành,0,0,0,0,0,0,0,0,0
sp lỗi tiếng xẹt xẹt máy khởi_động tiếng cam m không lỗi không gọi cskh bảo đi bảo_hành thủ_tục đổi phiền_phức bận_bịu đi vắng m ủng_hộ hàng vn chấp_nhận lỗi đi mua,0,0,0,0,0,0,0,0,1
máy đẹp cầm máy cảm_giác test chức_năng đều ổn quay_phim chụp hình sắt nét pin trâu game lướt web êm lắm shop giao hàng đúng như quảng_cáo giới_thiệu người_thân bạn_bè ủng_hộ shop duyệt 5sao,1,1,1,0,0,0,0,0,0
3 ổn sim ghép ghép oke màn xước hơi to,0,0,0,0,0,0,0,0,0
hàng điện_thoại như hình máy 99 % cảm_ứng mượt_mà màn_hình đẹp chụp hình căng đét nghe gọi sóng mạnh web nhanh cày game bao mướt giá rẻ giá rẻ ngon lắm lăn_tăn hốt liền,1,1,1,0,1,0,0,0,0
xài mượt lắm tiền mua tiếp shop giao hàng hãng,0,0,1,0,0,1,0,0,0
shop giao hàng chuẩn máy đẹp hoàn_thiện chi_tiết cấu_hình mạnh_mẽ màn_hình cảm_ứng nhạy màu_sắc rực_rỡ shop uy_tín nhiệt_tình khách_hàng chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm giới_thiệu bạn_bè người_thân ủng_hộ shop,1,1,0,1,0,0,1,0,0
máy oke nha máy zin không zin không sản_phẩm oke giao hàng nhanh,0,0,0,1,0,0,0,0,0
túi_tiền shop nhiệt_tình,0,0,0,0,1,0,1,0,0
điện_thoại giao nhanh điện_thoại đẹo không cục sạc tai_nghe đầy_đủ,0,0,0,0,0,0,0,0,0
kiểm_tra ok ! ! shop nhanh_nhẹn ! 5 *,0,0,0,0,0,0,0,0,1
shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý 5,0,0,0,1,1,0,1,0,0
máy đẹp long_lanh shop giao hàng nhanh up tiếng việt tốt máy nguyên niêm_phong chưa tiếng việt chờ 7 shop tiếp,0,1,0,1,0,1,0,0,0
máy oke nhá shop ( mall ) ủng_hộ shop,0,0,0,0,0,0,0,0,0
điện_thoại tốt giá tiền tiền,0,0,0,0,1,0,0,0,0
máy tốt loa hơi,1,0,0,0,0,0,0,0,0
tốt mong_đợi giá tốt chất_lượng ok shop phục_vụ nhiệt_tình chuẩn hãng sài 1 tuần không lỗi ngon,0,0,0,0,1,1,1,0,0
máy ổn hài_lòng sản_phẩm shop tương_lai mua hàng,0,0,0,0,0,0,0,0,1
ok lắm,0,0,0,0,0,0,0,0,0
mua 2 hỏng 1 sạc / thay pin đều không pin,0,0,0,0,0,0,0,0,1
"săn sale hôm 7 / 7 2tr8 hời 1 điện_thoại 6,53 inches 4 camera hình_ảnh âm_thanh tuyệt_vời",0,0,0,0,0,0,0,0,1
hàng hồi chiều shop chất_lượng tốt đóng_gói sản_phẩm kỹ_lưỡng máy cấu_hình mạnh_mẽ lắm game chụp hình lướt web êm_ru shop uy_tín sản_phẩm như mô_tả bình_chọn shop 5 * uy_tín,1,0,1,1,0,0,1,0,0
hàng quên mất hnay shop 5 * chủ tư_vấn nhiệt_tình tặng 5 * sản_phẩm tốt độ bền máy trải nhiệm ủng_hộ tiếp,0,0,0,0,0,0,1,0,0
sản_phẩm tốt_đẹp đúng mô_tả ok ủng_hộ shop,0,0,0,0,0,0,0,0,1
máy đẹp chất_lượng như shop quảng_cáo test chức_năng đều hoạt_động tốt màn_hình đẹp màu_sắc rực_rỡ như mong_đợi cầm đầm chảnh shop uy_tín giao hàng đúng hẹn nhân_viên phục_vụ tốt hài_lòng lắm ủng_hộ sản_phẩm shop,1,1,1,1,0,0,1,0,0
sản_phẩm tốt hàng chuẩn shop cầm chảnh ứng_dụng hoạt_động êm_ái màn_hình màu_sắc_đẹp cảm_ứng nhạy camera sắt ổn_định mạng lướt web mượt hoàn_hảo giá_cả hợp_lý hài_lòng vừa_ý shop giao hàng đúng như quảng_cáo,1,1,1,0,1,0,0,0,0
hàng đúng giao hàng siêu_tốc,0,0,0,1,0,0,0,0,0
máy_ok ủng_hộ shop,0,0,0,0,0,0,0,0,0
như hình bùn mua xong 20 không chất_lượng tuyển vời phục huynh,0,0,0,0,0,0,0,0,0
máy oke shop nhiệt_tình,0,0,0,0,0,0,1,0,0
máy tốt cam xấu,1,0,0,0,0,0,0,0,0
màu xanh giao màu trắng hơi thất_vọng,0,0,0,0,0,0,1,0,0
shop giao hàng nhanh đảm_bảo chất_lượng sản_phẩm mong shop phát_huy : oke,0,0,0,1,0,0,0,0,0
máy đẹp cấu_hình mạnh_mẽ game lướt web chạy êm chức_năng đều ổn_định pin trâu hài_lòng shop phục_vụ tâm vui_vẻ nhiệt_tình chuyên_nghiệp phong_cách phục_vụ shop giới_thiệu bạn_bè đồng_nghiệp ủng_hộ shop 5 *,1,1,1,0,0,0,1,0,0
xước tí như mô_tả chức_năng ổn,0,1,1,0,0,0,0,0,0
giao hàng siêu nhanh chiều ng gọi giao tp shop tư_vấn nhiệt_tình đẹp mượt vọng rẻ shop 👍,0,1,1,1,1,0,1,0,0
sản_phẩm ổn giao hàng nhanh đóng_gói cẩn_thận tốt tầm giá,0,0,0,1,1,0,0,0,0
hàng nguyên_vẹn giải,0,0,0,0,0,0,0,0,0
đời chẳng đau_buồn khốn_khó tâm_hồn sẻ chia kỷ_niệm cũ ánh mắt lo_lắng mất đi niềm q,0,0,0,0,0,0,0,0,0
chuẩn lắm nha anh_em máy đẹp lắm cấu_hình mạnh_mẽ màn_hình màu_sắc rực_rỡ chức_năng hoạt_động ổn_định camera sắt nét lướt web game youtube zalo lướt êm_ái hài_lòng sản_phẩm ủng_hộ shop,1,1,1,0,0,0,0,0,0
shop đóng_gói cẩn_thận giao hàng tương_đối ngoại nguyên hãng chính_xác,0,1,0,1,0,1,0,0,0
máy tốt shop gói hàng cẩn thân lắm 💕,0,0,0,0,0,0,0,0,0
hàng ful seal sài oke tiền !,0,0,0,0,0,1,0,0,0
máy mã shv39 605sh thông_tin tv android 9 máy 7.1.1 không tv. ổn 3 * nha : (,0,0,0,0,0,0,0,0,1
was fast and nice store,0,0,0,0,0,0,0,0,0
giao hàng hơi xíu 5 * động_lực,0,0,0,1,0,0,0,0,0
mua shop 2 dt a51 oki km mua nha shop km khách_hàng thân_thiết nha kkk làm_biếng chụp đại hình,0,0,0,0,0,0,0,0,1
sản_phẩm giao hàng đúng hạn sản_phẩm máy dây sạc kèm không cục sạc nối dây sạc không tai_nghe check diễn_giải sản_phẩm không nhắc sản_phẩm đính kèm shop xác_nhận không cục sạc shop hàng hãng zin 100 % ?,0,0,0,1,0,0,0,1,0
